11, 5282.9556151763545, 264, 5081.001553364184, 11982
7, 3353.101739959337, 168, 3461.6157627262796, 5244
7, 3320.126782610212, 168, 3102.4913994070644, 2866
14, 6693.3763126578815, 336, 6190.9376653783875, 7375
20, 9521.399157679201, 480, 9358.505417169421, 6856
7, 3393.12672443749, 168, 4002.955420327247, 9366
6, 2921.0616594242397, 144, 2675.78867660983, 13060
7, 3387.683627583292, 168, 3333.95228022526, 10984
1, 466.38749999981763, 24, 427.1945432551877, 2406
12, 5615.161359678977, 288, 6157.542820581962, 4995
16, 7502.909881187481, 384, 7061.0119495118015, 4469
18, 8301.79123361347, 432, 8352.474004872976, 8681
2, 900.8937895661686, 48, 375.36331905570705, 4654
15, 6846.288193925202, 360, 7102.906171695769, 8759
1, 455.16796803359114, 24, 52.04596444425925, 712
11, 5021.872058324722, 264, 5087.185041684564, 6466
24, 10920.154124395645, 576, 11643.371883048245, 15733
2, 906.5658966743613, 48, 895.5390358775837, 3205
1, 445.7003830745196, 24, 960.5489979383517, 12967
1, 445.7003830745196, 24, 960.5489979383517, 12967
13, 5845.361326157793, 312, 5088.680391391989, 29689
10, 4508.230543316527, 240, 4290.72841386975, 10575
15, 6691.152879430638, 360, 6020.356080934793, 8433
9, 4032.1535744454286, 216, 5094.157820718323, 6095
9, 4032.1535744454286, 216, 5094.157820718323, 6095
16, 7320.241936788157, 384, 6871.861611062498, 4996
16, 7329.56373732462, 384, 6687.502547923497, 9684
2, 917.8502742901679, 48, 1078.362881768795, 2735
2, 934.6296600201808, 48, 1165.0667724751474, 2099
15, 6936.222448254636, 360, 7339.716550620567, 6948
12, 5618.85744054622, 288, 5464.176918154039, 9241
6, 2814.994886504311, 144, 2774.4956121076966, 9423
7, 3312.7612557116954, 168, 2984.7689214795805, 9707
11, 5266.531128434684, 264, 4820.163322499688, 9292
11, 5266.531128434684, 264, 4820.163322499688, 9292
10, 4841.871035537954, 240, 4568.664599303393, 5463
10, 4849.119361711607, 240, 4667.226982672817, 7418
10, 4752.464822981846, 240, 5681.851601234007, 8097
11, 5163.566945407845, 264, 5832.380771925568, 6524
21, 9816.2834486526, 504, 9004.694702771383, 5195
21, 9816.2834486526, 504, 9004.694702771383, 5195
1, 479.2769597574207, 24, 529.113657102431, 2100
2, 960.377364506176, 48, 1337.1873117643343, 5045
1, 479.2769597574207, 24, 707.8639428936273, 5798
1, 475.6165536289898, 24, 588.0093362720764, 4421
4, 1904.2941878721922, 96, 1062.975457239419, 7610
5, 2370.7306020360093, 120, 1895.8090640619384, 7673
4, 1906.1221439806177, 96, 1927.2359879059384, 4953
8, 3762.5762810677847, 192, 4444.838861628335, 6298
2, 964.0197262087022, 48, 939.4125964610255, 2944
18, 8376.345046203469, 432, 7709.291463701512, 8825
4, 1928.0394524174044, 96, 1543.9993460178862, 10407
6, 3070.0883670051144, 144, 3139.359181158411, 10429
6, 3070.0883670051144, 144, 3139.359181158411, 10429
5, 2416.4064332097755, 120, 1943.1758173400826, 7908
7, 3405.795352194803, 168, 3404.7185219970856, 7998
10, 4928.392220860713, 240, 4705.78284403877, 11608
6, 2960.6245963980696, 144, 3164.6175826776835, 3850
8, 3910.377306547128, 192, 4173.622088251717, 6186
7, 3376.7837977159516, 168, 2950.273279578666, 7980
3, 1436.0029231638364, 72, 1646.2107157427822, 9430
9, 4284.195958798023, 216, 4336.286089960636, 13060
2, 978.4980946597308, 48, 994.5774251720596, 2204
9, 4422.092624609737, 216, 3343.790929984614, 8628
4, 1978.5205719844403, 96, 2000.7106927581815, 4534
4, 1960.5928414964046, 96, 2029.4236469584469, 4346
9, 4488.182708217651, 216, 4024.2244827397776, 7430
6, 2980.2647135147276, 144, 3216.168290820496, 4183
1, 497.30559163697154, 24, 638.069451307576, 2193
2, 996.3885802118155, 48, 1009.8647091609638, 5384
2, 996.3885802118155, 48, 1009.8647091609638, 5384
1, 504.38692745049843, 24, 355.4518572268901, 2903
5, 2518.403381178074, 120, 1624.2510874433706, 11319
5, 2518.403381178074, 120, 1624.2510874433706, 11319
9, 4574.576160667824, 216, 4411.779984702221, 13229
6, 3024.5535629342153, 144, 2834.2132708284366, 13319
8, 3996.204609854197, 192, 4882.507433948802, 18351
3, 1507.8662885679707, 72, 1407.5205643934614, 6494
7, 3514.8060873810564, 168, 2888.5032125558096, 8912
5, 2541.240067386188, 120, 2144.938888356071, 3525
6, 3082.2541545329696, 144, 4146.461088837607, 6112
6, 3078.765791192284, 144, 3332.9953175235855, 23703
6, 3078.765791192284, 144, 3332.9953175235855, 23703
13, 6682.833839981494, 312, 5553.119246653375, 21498
10, 5075.465179969293, 240, 5124.988887794121, 20776
8, 4056.121211580953, 192, 4387.826333409835, 20972
11, 5585.089400368329, 264, 6080.52146916444, 28436
9, 4635.49620885097, 216, 3887.5048428106134, 22401
9, 4635.49620885097, 216, 3887.5048428106134, 22401
8, 4106.778115948717, 192, 4846.070647466977, 17998
6, 3047.385501679196, 144, 3542.7373405859007, 12406
1, 497.30559163697154, 24, 1244.4479054234, 13301
14, 6976.4505332527415, 336, 7151.436029223802, 38314
14, 6964.004191028613, 336, 5343.060653638009, 22999
6, 3010.428638260287, 144, 4074.7581526639183, 20905
14, 7056.089258326208, 336, 6214.487864898328, 26777
7, 3438.2203797986813, 168, 4057.3580012244083, 26555
9, 4414.9132112856905, 216, 3882.1960100996203, 21210
16, 7881.795612816148, 384, 8210.425580740102, 19299
5, 2429.0978903499863, 120, 2916.3074653080944, 9067
15, 7209.158037804615, 360, 6477.5146096596445, 5973
15, 7209.158037804615, 360, 6477.5146096596445, 5973
1, 481.1004047487553, 24, 69.61214375216731, 1579
1, 479.2769597574207, 24, 451.49806620228054, 852
1, 479.2769597574207, 24, 699.6387302008218, 1611
1, 481.1004047487553, 24, 673.5599173309123, 2744
1, 481.1004047487553, 24, 375.97936441237164, 1439
4, 1911.6239707044056, 96, 1712.4377507819127, 2212
1, 473.77962694521244, 24, 530.3776542612316, 1058
4, 1896.950975090797, 96, 1345.7429420556018, 2221
2, 949.3961805742022, 48, 1226.3708030900975, 1527
1, 481.1004047487553, 24, 748.4012991943795, 2619
1, 482.9193214599469, 24, 764.731560443107, 5643
3, 1446.939047668649, 72, 964.533455271736, 8803
4, 1911.6194767928262, 96, 1222.4559895876325, 1677
1, 477.449003648995, 24, 49.05164442949487, 295
1, 479.2769597574207, 24, 118.95259127222621, 1466
1, 475.6165536289898, 24, 346.32569984779224, 1068
3, 1443.2966859661228, 72, 1295.357676381675, 4123
3, 1437.8263681551712, 72, 886.345857905763, 2066
3, 1428.6821109069747, 72, 1605.2064392887341, 1839
2, 951.2286305942075, 48, 1076.0839822619764, 2086
3, 1430.5145609269798, 72, 742.5328634510785, 1057
1, 475.6165536289898, 24, 439.4388654829808, 2477
1, 473.77962694521244, 24, 469.9050560164178, 611
2, 947.5592538904249, 48, 1268.2431761554399, 3359
2, 947.5592538904249, 48, 1268.2431761554399, 3359
2, 947.5592538904249, 48, 1268.2431761554399, 3359
1, 473.77962694521244, 24, 143.82152141824778, 1053
2, 953.0655572779848, 48, 1145.5470573128541, 2657
2, 953.0655572779848, 48, 1145.5470573128541, 2657
2, 953.0655572779848, 48, 1145.5470573128541, 2657
2, 953.0655572779848, 48, 1145.5470573128541, 2657
2, 953.0655572779848, 48, 1145.5470573128541, 2657
4, 1918.9312840210173, 96, 1070.685983783368, 1869
1, 481.1004047487553, 24, 365.57768244690345, 1274
1, 475.6165536289898, 24, 759.3640249075993, 1467
1, 475.6165536289898, 24, 759.3640249075993, 1467
2, 943.87648177521, 48, 932.9586398670026, 1596
2, 947.5592538904249, 48, 975.4548615081648, 1413
1, 486.5435016029533, 24, 839.2750198279357, 6198
1, 484.73369277056315, 24, 497.47242128781386, 1279
1, 482.9193214599469, 24, 548.4959102299417, 1351
1, 482.9193214599469, 24, 509.0883543228777, 1113
