5, 13161.341007174111, 96
7, 12077.60212747985, 138
8, 9704.385019810401, 160
9, 14237.4474133655, 178
1, 1164.5829812854479, 20
9, 21171.820709041927, 174
6, 10356.128327375767, 118
8, 9269.083681144371, 160
6, 10564.715100894487, 118
1, 1224.0023017042126, 20
2, 2453.011111271309, 40
3, 3677.712073209358, 60
11, 16970.51914664007, 218
7, 15913.059590289891, 136
1, 1218.9473744188308, 20
9, 22178.374190877963, 174
4, 5078.641389196752, 80
1, 1272.312975967007, 20
1, 1272.312975967007, 20
1, 1277.5621330664108, 20
1, 1272.312975967007, 20
1, 1060.9597622529895, 20
2, 2539.0789678555, 40
1, 1272.312975967007, 20
1, 1266.9182178538288, 20
1, 1272.312975967007, 20
1, 1272.312975967007, 20
1, 1272.312975967007, 20
1, 1272.312975967007, 20
1, 1272.312975967007, 20
1, 1277.3567027969157, 20
1, 1272.312975967007, 20
7, 15859.90635342873, 136
1, 1200.4098750176902, 20
10, 15548.873795485417, 198
1, 1266.9182178538288, 20
1, 1272.312975967007, 20
1, 1266.9182178538288, 20
11, 21303.92911392085, 216
1, 1272.312975967007, 20
1, 1194.191586898818, 20
5, 6029.036152170119, 100
1, 1210.8946598045975, 20
1, 1272.312975967007, 20
1, 1277.3567027969157, 20
2, 2549.1521331324884, 40
1, 1271.7954303355727, 20
1, 1212.2922000014419, 20
2, 2539.231193820836, 40
1, 5099.3607886739655, 18
1, 5099.3607886739655, 18
1, 1266.9182178538288, 20
1, 1266.9182178538288, 20
1, 1266.9182178538288, 20
1, 1261.3806934968243, 20
1, 1277.3567027969157, 20
2, 2533.176123832397, 40
1, 1261.3806934968243, 20
1, 1261.3806934968243, 20
8, 13751.675236055724, 158
2, 2397.4905818339003, 40
1, 1243.9404283614194, 20
1, 1239.4466792476344, 20
6, 14702.46460450541, 116
2, 2481.8013340158946, 40
11, 17100.97330901791, 218
2, 2398.8291976448654, 40
1, 1212.2922000014419, 20
2, 2414.360599675811, 40
1, 1205.60255805399, 20
2, 2417.894758055432, 40
1, 1205.60255805399, 20
1, 1212.2922000014419, 20
1, 1202.0683996743696, 20
1, 1205.60255805399, 20
1, 1154.5480826926857, 20
1, 1191.7724651578194, 20
1, 1205.60255805399, 20
1, 1212.2922000014419, 20
8, 16900.758379614494, 156
8, 16900.758379614494, 156
1, 1212.2922000014419, 20
1, 1194.191586898818, 20
1, 1161.418540753184, 20
1, 1154.5480826926857, 20
2, 2315.96662344587, 40
6, 13933.137715681789, 116
1, 1168.1876218166487, 20
2, 2343.040017047594, 40
1, 1021.7028330957304, 20
1, 1168.1876218166487, 20
2, 2329.606162569833, 40
1, 1191.7724651578194, 20
1, 1191.7724651578194, 20
1, 1188.664981783792, 20
9, 17673.959363977083, 176
5, 5872.045036239631, 100
12, 17873.30322809906, 238
4, 4664.924251288818, 80
11, 16297.125680200792, 218
7, 11486.879734403266, 138
7, 11380.080988752494, 138
7, 11305.035932276078, 138
7, 11305.035932276078, 138
7, 11062.28088360083, 138
7, 14556.78666656266, 136
8, 16106.443423445578, 156
6, 14151.59331036883, 116
13, 19149.711394941558, 258
13, 19149.711394941558, 258
3, 3267.683967504266, 60
6, 6499.073362678104, 120
4, 4370.997016079095, 80
2, 2367.123993851422, 40
4, 4413.472374617326, 80
5, 5529.508969285861, 100
5, 8808.80079367847, 98
4, 7648.130160827876, 78
10, 14602.855930114301, 198
3, 3235.89875264344, 60
8, 19402.85127612085, 154
6, 6566.333937061661, 120
2, 2128.3181211740803, 40
1, 1067.3583589210907, 20
1, 1021.7028330957304, 20
6, 9236.37867478635, 118
6, 9236.37867478635, 118
2, 2128.3181211740803, 40
1, 1067.3583589210907, 20
5, 8557.407754914953, 98
7, 10767.578992445264, 138
7, 10535.687678792121, 138
10, 10653.151611501247, 200
7, 10740.314376024919, 138
9, 9907.086723201952, 180
3, 6626.005652399645, 58
8, 12317.127563709415, 158
4, 4338.580540318001, 80
4, 4382.025269317936, 80
7, 10931.690402507773, 138
5, 5394.177556189908, 100
1, 1071.193626661683, 20
5, 8680.421105008381, 98
8, 11459.714749436036, 158
7, 10642.82176021394, 138
5, 5355.392078713718, 100
2, 5356.497052179246, 38
2, 5356.497052179246, 38
2, 2109.7497259175643, 40
7, 7422.445017909708, 140
7, 7422.445017909708, 140
7, 13575.450409864907, 136
6, 9606.251787078769, 118
10, 13981.154440029086, 198
1, 1060.3637490157503, 20
3, 6312.980639722649, 58
1, 1043.9910377974832, 20
9, 9432.31854388292, 180
5, 5164.915640377805, 100
1, 1016.5240747395131, 20
10, 10139.725541098107, 200
2, 2148.2069435543613, 40
2, 2148.2069435543613, 40
1, 1068.512997206168, 20
4, 4305.759852834616, 80
10, 10608.442389802998, 200
10, 10608.442389802998, 200
9, 16083.755761608625, 176
9, 13165.388756606728, 178
10, 14111.41975463061, 198
11, 15032.32365021957, 218
