324, 1383.1391031295316, 9868
336, 1866.79491543371, 10238
328, 1444.5038029069362, 9992
359, 1789.2548368791283, 11000
388, 1872.5915080868806, 11810
507, 1894.5679700495634, 15558
678, 2071.107492932181, 20918
862, 2058.333777919434, 26808
1000, 2391.5566036047935, 31108
324, 1383.1391031295307, 9868
336, 1866.7949154337095, 10238
328, 1444.5038029069324, 9992
359, 1789.2548368791304, 11000
388, 1872.5915080868833, 11810
507, 1894.5679700495655, 15558
678, 2071.1074929321803, 20918
862, 2058.3337779194308, 26808
1000, 2391.5566036047985, 31108
324, 1383.1391031295307, 9868
336, 1866.7949154337095, 10238
328, 1444.5038029069324, 9992
359, 1789.2548368791304, 11000
388, 1872.5915080868833, 11810
507, 1894.5679700495655, 15558
678, 2071.1074929321803, 20918
862, 2058.3337779194308, 26808
1000, 2391.5566036047985, 31108
