UMTS,262,7,21934,15335661,0,13.324972,52.535792,3672,289,1,1294861375,1408433813,0
UMTS,262,7,21934,15345661,0,13.327292,52.53458,1594,145,1,1294861375,1408433823,0
UMTS,262,7,21923,14664685,0,13.342591,52.546876,1080,61,1,1294861375,1491105452,0
UMTS,262,7,21934,15338150,0,13.283844,52.5313,1006,8,1,1294861377,1386640061,0
UMTS,262,7,21934,15355664,0,13.278031,52.534425,5065,30,1,1294861377,1395364076,0
UMTS,262,7,21934,15335841,0,13.284589,52.530149,1000,94,1,1294861377,1408433818,0
UMTS,262,7,21934,15375841,0,13.280015,52.523278,1185,111,1,1294861377,1408433804,0
UMTS,262,7,21934,15335656,0,13.289549,52.519847,2603,260,1,1294861377,1393550531,0
UMTS,262,7,21934,15335654,0,13.288212,52.525398,4061,107,1,1294861377,1408433804,0
UMTS,262,7,21934,15345654,0,13.284273,52.51874,1301,48,1,1294861377,1408433804,0
UMTS,262,7,21934,15365654,0,13.292763,52.511275,6981,187,1,1294861377,1408433804,0
UMTS,262,7,21934,15355654,0,13.305657,52.501036,8396,458,1,1294861377,1408433804,0
UMTS,262,7,21934,15375654,0,13.28355,52.509351,1000,42,1,1294861377,1408433823,0
UMTS,262,7,21934,15368427,0,13.272571,52.492211,5352,255,1,1294861377,1408433844,0
UMTS,262,7,21934,15358427,0,13.277328,52.497838,2184,290,1,1294861378,1408433808,0
UMTS,262,7,21934,15378062,0,13.287552,52.49454,1000,35,1,1294861378,1408433799,0
UMTS,262,7,21934,15358062,0,13.298595,52.491532,2140,120,1,1294861378,1408433849,0
UMTS,262,7,21934,15335689,0,13.304296,52.484664,2349,311,1,1294861378,1408433799,0
UMTS,262,7,21934,15375689,0,13.302694,52.485787,1000,31,1,1294861378,1408433799,0
UMTS,262,7,21934,15355689,0,13.308285,52.484046,1104,37,1,1294861378,1408433849,0
UMTS,262,7,21934,15375688,0,13.306503,52.478256,1000,6,1,1294861378,1408433877,0
UMTS,262,7,21934,15338043,0,13.306503,52.475853,1000,4,1,1294861378,1295768616,0
UMTS,262,7,21934,15338064,0,13.306503,52.467074,1000,14,1,1294861378,1408433799,0
UMTS,262,7,21934,15338618,0,13.31282,52.465485,1000,10,1,1294861378,1293695925,0
UMTS,262,7,21934,15358618,0,13.317146,52.464111,1000,20,1,1294861378,1295768765,0
UMTS,262,7,21934,15335684,0,13.326501,52.464929,1000,105,1,1294861378,1408433808,0
UMTS,262,7,21934,15345684,0,13.324356,52.46315,1000,3,1,1294861378,1295770471,0
UMTS,262,7,21934,15385684,0,13.317215,52.461502,1000,5,1,1294861378,1408433799,0
UMTS,262,7,21934,15355684,0,13.324356,52.461014,1000,9,1,1294861378,1295768881,0
UMTS,262,7,21934,15365684,0,13.323473,52.459275,1000,28,1,1294861378,1408433808,0
UMTS,262,7,21934,15375684,0,13.320841,52.460683,1000,59,1,1294861378,1367839184,0
UMTS,262,7,21934,15338621,0,13.322394,52.457461,1000,7,1,1294861378,1408433808,0
UMTS,262,7,21934,15358621,0,13.319456,52.455878,1000,44,1,1294861378,1408433799,0
UMTS,262,7,21934,15335708,0,13.318896,52.454485,1000,42,1,1294861378,1408433808,0
UMTS,262,7,21934,15345708,0,13.320255,52.460236,1000,74,1,1294861378,1408433799,0
UMTS,262,7,21934,15348402,0,13.327952,52.529592,3717,55,1,1299573448,1395364544,0
UMTS,262,7,21934,15388402,0,13.333772,52.526268,2747,153,1,1299573448,1395315114,0
UMTS,262,7,21934,15355641,0,13.362456,52.52373,2811,542,1,1299573448,1491344638,0
UMTS,262,7,21934,15385641,0,13.351329,52.523433,2393,212,1,1299573448,1490366362,0
UMTS,262,7,21934,15345680,0,13.343249,52.484217,1728,182,1,1299573448,1408433799,0
GSM,262,7,20225,2206,0,13.318028,52.509705,6953,2000,1,1299573448,1491291730,0
UMTS,262,7,21934,15378017,0,13.301017,52.510033,4134,367,1,1299573448,1408433818,0
UMTS,262,7,21934,15338017,0,13.306531,52.517038,1509,50,1,1299573448,1408433813,0
GSM,262,7,20205,2227,0,13.307827,52.51199,3117,2000,1,1299573448,1491218215,0
GSM,262,7,20225,22206,0,13.329432,52.499993,9055,2000,1,1299573448,1494588222,0
GSM,262,7,20225,42206,0,13.312875,52.498826,3924,2000,1,1299573448,1491301217,0
UMTS,262,7,21934,15338481,0,13.321132,52.519392,3467,2000,1,1299573448,1393551161,0
UMTS,262,7,21934,15338022,0,13.34123,52.516609,2310,485,1,1299573448,1490791475,0
UMTS,262,7,21934,15348022,0,13.341139,52.518197,1134,263,1,1299573448,1490800577,0
UMTS,262,7,21934,15368022,0,13.345891,52.512435,1828,260,1,1299573448,1492178429,0
UMTS,262,7,21934,15358056,0,13.347722,52.500244,122087,2000,1,1299573448,1395144511,0
GSM,262,7,20225,2273,0,13.332112,52.496096,6552,2000,1,1299573448,1491301422,0
UMTS,262,7,21934,15365675,0,13.352778,52.495983,5310,2000,1,1299573448,1393072519,0
UMTS,262,7,21934,15335628,0,13.321232,52.517524,2880,1067,1,1299573448,1408433818,0
UMTS,262,7,21934,15345628,0,13.324315,52.516098,3048,813,1,1299573448,1408433818,0
UMTS,262,7,21934,15348476,0,13.319912,52.511954,906,2000,1,1299573448,1408433818,0
UMTS,262,7,21934,15385628,0,13.32363,52.51236,2782,1656,1,1299573448,1408433818,0
UMTS,262,7,21934,15365628,0,13.329124,52.510318,3209,418,1,1299573448,1408433799,0
GSM,262,7,20225,42201,0,13.326275,52.51218,569880,2000,1,1299573448,1491291593,0
GSM,262,7,20225,2280,0,13.347147,52.500051,7651,2000,1,1299573448,1491301712,0
UMTS,262,7,21934,15365704,0,13.353464,52.495244,5394,2000,1,1299573448,1408433813,0
UMTS,262,7,21934,15345697,0,13.339843,52.496688,1080,83,1,1299573547,1395557863,0
UMTS,262,7,21934,15338474,0,13.328782,52.507927,5916,720,1,1299573547,1322134517,0
UMTS,262,7,21934,15375628,0,13.321044,52.51411,6732,2000,1,1299573547,1408433818,0
UMTS,262,7,21934,15358476,0,13.311934,52.511455,3035,242,1,1299573547,1386899598,0
UMTS,262,7,21934,15368483,0,13.334903,52.518034,2823,525,1,1299573547,1386332426,0
UMTS,262,7,21934,15348480,0,13.323163,52.504959,1105,160,1,1299573547,1408433799,0
UMTS,262,7,21934,15378481,0,13.316717,52.515627,34324,870,1,1299573547,1393551107,0
UMTS,262,7,21934,15375904,0,13.305352,52.519043,1362,210,1,1299573547,1375424590,0
UMTS,262,7,21934,15335650,0,13.306561,52.515916,3931,501,1,1299573547,1395192172,0
UMTS,262,7,21934,15358732,0,13.299846,52.516329,2936,515,1,1299573547,1375516626,0
GSM,262,7,20228,62430,0,13.357551,52.498856,2794,128,1,1299573547,1465790681,0
UMTS,262,7,21934,15358474,0,13.329441,52.508524,1879,400,1,1299573547,1321967985,0
UMTS,262,7,21934,15335644,0,13.33213,52.519845,9356,953,1,1299573547,1395398258,0
UMTS,262,7,21935,15441199,0,13.292351,52.551802,7206,249,1,1299573547,1490791434,0
UMTS,262,7,21935,15460984,0,13.290269,52.551286,7237,230,1,1299573547,1490791434,0
UMTS,262,7,21935,15441438,0,13.301724,52.569647,8675,279,1,1299573547,1490545789,0
UMTS,262,7,21934,15378354,0,13.362675,52.50023,1000,561,1,1299573547,1490502245,0
UMTS,262,7,21934,15355904,0,13.310823,52.516279,1000,96,1,1299573547,1408433813,0
UMTS,262,7,21934,15338476,0,13.319901,52.511943,3731,2000,1,1299573547,1408433818,0
UMTS,262,7,21923,14657084,0,13.425458,52.530053,1000,216,1,1299573547,1490783479,0
UMTS,262,7,21923,14617338,0,13.419996,52.528497,1000,617,1,1299573547,1408433804,0
UMTS,262,7,21923,14637084,0,13.426849,52.530365,1000,90,1,1299573547,1481163744,0
UMTS,262,7,21923,14655106,0,13.431634,52.529634,1000,17,1,1299573547,1489948377,0
UMTS,262,7,21923,14637452,0,13.419445,52.520923,1693,276,1,1299573547,1491218608,0
UMTS,262,7,21934,15358483,0,13.335996,52.519607,2949,621,1,1299573547,1386946280,0
UMTS,262,7,21934,15355628,0,13.337139,52.512569,8666,540,1,1299573547,1408433799,0
UMTS,262,7,21934,15358022,0,13.341145,52.516348,1240,160,1,1299573547,1492178429,0
UMTS,262,7,21934,15395521,0,13.352803,52.510843,2539,804,1,1299573547,1492178429,0
UMTS,262,7,21934,15335627,0,13.363223,52.510654,98349,1841,1,1299573547,1491265996,0
UMTS,262,7,21934,15345627,0,13.354989,52.509084,2769,883,1,1299573547,1490719680,0
UMTS,262,7,21934,15378486,0,13.354334,52.518567,1000,164,1,1299573547,1491344638,0
UMTS,262,7,21934,15338055,0,13.3531,52.50628,2855,1026,1,1299573547,1490794925,0
UMTS,262,7,21934,15395550,0,13.36865,52.504102,1435,161,1,1299573547,1491625510,0
UMTS,262,7,21934,15338355,0,13.355763,52.501662,1000,23,1,1299573547,1368177088,0
UMTS,262,7,21934,15395487,0,13.370558,52.517101,2185,14,1,1299573547,1472817366,0
UMTS,262,7,21934,15395486,0,13.369779,52.524345,1615,66,1,1299573547,1489414059,0
UMTS,262,7,21934,15335904,0,13.323199,52.52107,1856,165,1,1299573547,1370524800,0
GSM,262,7,20202,42216,0,13.335276,52.515289,6187,2000,1,1299573547,1433289420,0
UMTS,262,7,21934,15358055,0,13.353695,52.503981,4920,1292,1,1299573547,1491625510,0
GSM,262,7,20225,22280,0,13.348488,52.494217,20336,2000,1,1299573547,1491120277,0
GSM,262,7,20225,42252,0,13.354003,52.495074,20675,2000,1,1299573547,1490941496,0
UMTS,262,7,21934,15338477,0,13.325376,52.509961,6143,276,1,1299573547,1408433799,0
UMTS,262,7,21934,15365627,0,13.359543,52.500196,2381,246,1,1299573547,1490776392,0
UMTS,262,7,21934,15378640,0,13.344663,52.515816,2119,357,1,1299573547,1490791475,0
UMTS,262,7,21934,15348483,0,13.341947,52.521482,1000,21,1,1299573547,1408433799,0
UMTS,262,7,21934,15388483,0,13.337304,52.525425,1000,49,1,1299573547,1408433799,0
UMTS,262,7,21934,15368126,0,13.343582,52.528152,1000,6,1,1299573547,1347696845,0
UMTS,262,7,21934,15368402,0,13.337697,52.524752,1000,7,1,1299573547,1363774136,0
UMTS,262,7,21934,15378021,0,13.341534,52.524997,1000,112,1,1299573547,1408433799,0
UMTS,262,7,21934,15378221,0,13.348572,52.51356,2662,106,1,1299573547,1408433813,0
UMTS,262,7,21934,15388221,0,13.343553,52.533743,1000,47,1,1299573547,1408433813,0
UMTS,262,7,21934,15348221,0,13.345704,52.539118,1000,22,1,1299573547,1364028357,0
UMTS,262,7,21923,14644686,0,13.350854,52.543294,1000,78,1,1299573547,1484459844,0
UMTS,262,7,21923,14637123,0,13.346347,52.547342,1000,75,1,1299573547,1491958585,0
UMTS,262,7,21923,14654692,0,13.348714,52.548655,1000,95,1,1299573547,1491958585,0
UMTS,262,7,21923,14614692,0,13.35451,52.552268,1000,47,1,1299573547,1491958585,0
UMTS,262,7,21923,14624692,0,13.356138,52.552492,1000,35,1,1299573547,1491958585,0
UMTS,262,7,21923,14654684,0,13.35963,52.553564,1000,86,1,1299573547,1490956801,0
GSM,262,7,20202,13327,0,13.363208,52.553937,36087,2000,1,1299573547,1491206698,0
UMTS,262,7,21923,14657123,0,13.342334,52.544282,1000,230,1,1299573547,1491958585,0
UMTS,262,7,21923,14654686,0,13.350277,52.542343,1000,24,1,1299573547,1479381408,0
UMTS,262,7,21923,14634686,0,13.351695,52.543329,1000,65,1,1299573547,1479381408,0
UMTS,262,7,21934,15338221,0,13.345198,52.539085,1000,17,1,1299573547,1364028433,0
UMTS,262,7,21934,15338483,0,13.341751,52.522202,1000,3,1,1299573547,1408433799,0
UMTS,262,7,21934,15395520,0,13.352011,52.511252,2470,634,1,1299573547,1491625510,0
UMTS,262,7,21934,15375704,0,13.344249,52.49395,1593,348,1,1299573547,1395557782,0
UMTS,262,7,21934,15375679,0,13.346073,52.480817,1000,59,1,1299573547,1408433799,0
UMTS,262,7,21934,15365679,0,13.355892,52.476633,1957,55,1,1299573547,1408433808,0
UMTS,262,7,21934,15365677,0,13.369074,52.470446,1000,32,1,1299573547,1304162585,0
UMTS,262,7,21934,15385480,0,13.378379,52.468707,1453,151,1,1299573547,1490876488,0
UMTS,262,7,21934,15378055,0,13.351579,52.504216,1000,300,1,1299573955,1489883346,0
UMTS,262,7,21934,15368476,0,13.322571,52.512468,2517,80,1,1299573955,1408433818,0
UMTS,262,7,21934,15358481,0,13.325044,52.514992,2598,12,1,1299573955,1368790426,0
UMTS,262,7,21934,15358486,0,13.370117,52.517993,3680,230,1,1299573955,1491625510,0
UMTS,262,7,21934,15358640,0,13.354217,52.518515,1616,168,1,1299573955,1491911915,0
UMTS,262,7,21934,15388022,0,13.33184,52.51577,1295,158,1,1299573955,1484920549,0
UMTS,262,7,21934,15375977,0,13.293939,52.510119,4296,114,1,1299573955,1408433804,0
GSM,262,7,20205,47553,0,13.285789,52.50776,6725,2000,1,1299573955,1491218138,0
GSM,262,7,20205,22233,0,13.250973,52.518588,19882,2000,1,1299573955,1491202113,0
UMTS,262,7,21934,15335655,0,13.261386,52.515737,1000,41,1,1299573955,1367234191,0
UMTS,262,7,21934,15378144,0,13.249855,52.516095,1000,56,1,1299573955,1370446552,0
UMTS,262,7,21935,15441169,0,13.258923,52.513528,4593,337,1,1299573955,1402570039,0
UMTS,262,7,21934,15338143,0,13.258896,52.516708,1000,3,1,1299573955,1295760508,0
UMTS,262,7,21934,15358144,0,13.264991,52.513825,1134,70,1,1299573955,1310123404,0
UMTS,262,7,21934,15358156,0,13.284388,52.510123,1409,308,1,1299573955,1408433818,0
GSM,262,7,20205,42208,0,13.276059,52.509082,19533,2000,1,1299573955,1491227352,0
UMTS,262,7,21934,15358017,0,13.306995,52.511411,2020,232,1,1299573955,1408433818,0
UMTS,262,7,21934,15368480,0,13.3103,52.506557,1964,51,1,1299573955,1408433799,0
UMTS,262,7,21934,15338478,0,13.313678,52.502583,1000,49,1,1299573955,1408433808,0
UMTS,262,7,21934,15358478,0,13.316288,52.500587,2316,192,1,1299573955,1408433799,0
UMTS,262,7,21934,15378478,0,13.311755,52.500801,2658,574,1,1299573955,1408433799,0
UMTS,262,7,21934,15335900,0,13.309718,52.491178,2363,44,1,1299573955,1408433799,0
GSM,262,7,20217,42264,0,13.303954,52.480098,28482,2000,1,1299573955,1421981681,0
UMTS,262,7,21934,15378465,0,13.324765,52.465341,1000,47,1,1299573955,1295775784,0
UMTS,262,7,21934,15378044,0,13.336708,52.465445,5191,322,1,1299573955,1408433808,0
UMTS,262,7,21934,15338044,0,13.334943,52.471192,1000,292,1,1299573955,1408433808,0
UMTS,262,7,21934,15375680,0,13.337354,52.474276,1000,226,1,1299573955,1408433808,0
UMTS,262,7,21934,15385680,0,13.337808,52.475594,1625,406,1,1299573955,1408433808,0
UMTS,262,7,21934,15365680,0,13.345448,52.475526,1278,173,1,1299573955,1408433799,0
UMTS,262,7,21934,15355686,0,13.331412,52.481761,1346,145,1,1299573955,1408433849,0
UMTS,262,7,21934,15358036,0,13.370002,52.500508,1366,197,1,1299573955,1491656704,0
GSM,262,7,20202,2217,0,13.35725,52.525269,2577,43,1,1299573955,1480478338,0
GSM,262,7,20202,22216,0,13.353937,52.515083,6124,2000,1,1299573955,1433293122,0
UMTS,262,7,21934,15378484,0,13.342493,52.501972,3762,874,1,1299573988,1380196598,0
UMTS,262,7,21934,15358040,0,13.352084,52.498231,1000,178,1,1299573988,1373097923,0
GSM,262,7,20228,62428,0,13.346181,52.493291,12500,152,1,1299573988,1490160038,0
UMTS,262,7,21934,15355627,0,13.362896,52.499939,1000,109,1,1299573988,1490433525,0
UMTS,262,7,21934,15358355,0,13.360717,52.498102,1000,195,1,1299573988,1408433799,0
UMTS,262,7,21934,15337952,0,13.36154,52.498206,1000,222,1,1299573988,1408433799,0
UMTS,262,7,21923,15378355,0,13.362295,52.548123,4364,8,1,1299573988,1315626383,0
UMTS,262,7,21923,14634684,0,13.363266,52.555679,1000,45,1,1299573988,1491958585,0
UMTS,262,7,21923,14615855,0,13.350355,52.531031,3735,177,1,1299573988,1487381346,0
UMTS,262,7,21934,15338063,0,13.362388,52.475516,2604,247,1,1299573988,1408433799,0
UMTS,262,7,21934,15375682,0,13.368226,52.471347,1740,127,1,1299573988,1408433799,0
UMTS,262,7,21934,15378039,0,13.345501,52.490625,1394,146,1,1299573988,1408433799,0
GSM,262,7,20225,22202,0,13.357854,52.505264,30859,2000,1,1299573988,1491291440,0
UMTS,262,7,21934,15378475,0,13.334169,52.503648,1000,96,1,1299573988,1388653144,0
UMTS,262,7,21934,15388126,0,13.323866,52.521417,1000,14,1,1299573988,1333416406,0
UMTS,262,7,21934,15375641,0,13.363975,52.523575,1362,100,1,1299573988,1491344638,0
UMTS,262,7,21934,15335678,0,13.352067,52.506816,2287,118,1,1299573988,1408433799,0
UMTS,262,7,21934,15395539,0,13.338921,52.50176,69478,464,1,1299573988,1382527892,0
UMTS,262,7,21934,15335675,0,13.34655,52.499668,1000,404,1,1299573988,1382714510,0
UMTS,262,7,21934,15375675,0,13.321972,52.483184,141777,207,1,1299573988,1391940481,0
UMTS,262,7,21934,15378477,0,13.327372,52.505045,1919,209,1,1299573988,1408433799,0
UMTS,262,7,21934,15345675,0,13.337333,52.505854,2019,272,1,1299573988,1389584583,0
UMTS,262,7,21934,15385675,0,13.335693,52.499382,1000,133,1,1299573988,1391933503,0
UMTS,262,7,21934,15357954,0,13.310729,52.466847,1000,13,1,1299573988,1408433804,0
UMTS,262,7,21934,15378621,0,13.316528,52.460678,1000,10,1,1299573988,1297364072,0
UMTS,262,7,21934,15358064,0,13.31234,52.460403,1000,4,1,1299573988,1367841890,0
UMTS,262,7,21934,15338251,0,13.327102661133,52.46452331543,1000,1,1,1299573988,1295769757,0
UMTS,262,7,21923,14657897,0,13.389931,52.509567,1000,20,1,1299573988,1384430237,0
UMTS,262,7,21923,14617897,0,13.387051,52.511033,2872,173,1,1299573988,1366767756,0
UMTS,262,7,21934,15395552,0,13.375683,52.5094,1430,320,1,1299573988,1491140938,0
GSM,262,7,20225,2212,0,13.367659,52.50662,5079,2000,1,1299573988,1491300608,0
GSM,262,7,20225,2203,0,13.355035,52.50516,570450,2000,1,1299573988,1491277556,0
UMTS,262,7,21934,15388427,0,13.250493,52.481277,3243,216,1,1299581425,1408433844,0
UMTS,262,7,21905,15388427,0,13.21263,52.44347,9547,153,1,1299581425,1296101217,0
UMTS,262,7,21905,15486857,0,13.195639,52.409869,14335,663,1,1299581425,1491202858,0
UMTS,262,7,21905,15486858,0,13.12693,52.335742,2648,67,1,1299581425,1470141024,0
GSM,262,7,20211,2442,0,13.139835,52.361984,12658,2000,1,1299581425,1496271742,0
GSM,262,7,20211,42442,0,13.043433,52.322168,135577,2000,1,1299581425,1491216766,0
GSM,262,7,20211,33125,0,13.096143,52.32623,32946,2000,1,1299581425,1480663537,0
GSM,262,7,20211,2415,0,13.100823,52.322478,65825,2000,1,1299581425,1491219586,0
GSM,262,7,20211,22415,0,13.096601,52.306709,24215,2000,1,1299581425,1491754162,0
GSM,262,7,20211,42415,0,13.041181,52.302596,34753,2000,1,1299581425,1491754166,0
GSM,262,7,20211,25014,0,13.031606,52.299342,40389,2000,1,1299581425,1491754166,0
GSM,262,7,20211,22414,0,13.028005,52.304584,43443,2000,1,1299581425,1491278665,0
GSM,262,7,20211,2543,0,13.032491,52.29973,60065,2000,1,1299581425,1491754166,0
GSM,262,7,20211,27450,0,12.991854,52.30559,69905,984,1,1299581425,1340746885,0
GSM,262,7,20211,13208,0,12.902048,52.302605,99331,2000,1,1299581425,1491198931,0
GSM,262,7,20211,33208,0,12.925724,52.280544,44014,2000,1,1299581425,1491259053,0
GSM,262,7,20211,2413,0,12.917623,52.276202,44225,2000,1,1299581425,1491259053,0
GSM,262,7,20211,22413,0,12.930091,52.239133,45228,2000,1,1299581425,1491259053,0
GSM,262,7,20211,2920,0,12.905698,52.222481,35843,1810,1,1299581425,1492137574,0
GSM,262,7,20211,42920,0,12.858698,52.189354,80458,2000,1,1299581425,1492137676,0
GSM,262,7,20255,42915,0,12.579856,52.019656,113304,1828,1,1299581425,1483492663,0
GSM,262,7,20255,2909,0,12.567986,52.005391,103544,1580,1,1299581425,1462858092,0
GSM,262,7,20255,22903,0,12.37895,51.87502,12512,500,1,1299581425,1498576838,0
UMTS,262,7,21604,46180517,0,12.296811,51.626331,1000,17,1,1299581425,1474562306,0
UMTS,262,7,21604,46140522,0,12.297864,51.618447,2161,32,1,1299581425,1483518125,0
UMTS,262,7,21604,46163096,0,12.204519,51.615642,5671,166,1,1299581425,1491015019,0
UMTS,262,7,21604,46160520,0,12.258459,51.534882,43596,1013,1,1299581425,1492093335,0
UMTS,262,7,21604,46183106,0,12.202814,51.585571,19434,194,1,1299581425,1492093335,0
UMTS,262,7,21604,46180522,0,12.216907,51.583958,8754,62,1,1299581425,1492093335,0
UMTS,262,7,21935,15451438,0,13.299906,52.560936,2161,117,1,1299882016,1491105441,0
UMTS,262,7,21935,15432115,0,13.293376,52.582626,3057,34,1,1299882016,1489932771,0
UMTS,262,7,21935,15460983,0,13.302173,52.544853,6328,393,1,1299882016,1490972300,0
UMTS,262,7,21935,15460985,0,13.291382,52.554969,1000,93,1,1299882016,1490791434,0
UMTS,262,7,21934,15378732,0,13.289471,52.519283,1000,72,1,1300227940,1375516600,0
UMTS,262,7,21934,15385704,0,13.338208,52.49099,4691,394,1,1301129589,1408433799,0
UMTS,262,7,21934,15338156,0,13.291545,52.512751,2711,257,1,1301129599,1408433818,0
UMTS,262,7,21923,14657377,0,13.387851,52.517851,1769,267,1,1301129623,1408433799,0
UMTS,262,7,21923,15368221,0,13.388558,52.517395,1151,8,1,1301129625,1300876034,0
GSM,262,7,20205,2220,0,13.323956,52.525572,570966,2000,1,1301668631,1491233235,0
GSM,262,7,20205,22220,0,13.332865,52.520029,4650,2000,1,1301668631,1491233235,0
GSM,262,7,20202,33063,0,13.324631,52.516896,570228,2000,1,1301668631,1491233235,0
GSM,262,7,20205,2204,0,13.325301,52.514289,3555,2000,1,1301668631,1491218397,0
GSM,262,7,20205,5048,0,13.315358,52.512855,7880,2000,1,1301668631,1491218211,0
